Id	SceneID	DataID	PosX	PosY	PosZ	SpriteName	DescName	DescNameDirection
40358	1358	10402	218.15	300.12	249.36	0	-1	0
41358	1358	10403	213.93	300.12	249.78	0	-1	0
30458	1358	91	210.54	301.41	203.84	0	404300	0
32846	1358	10411	212.47	300.02	156.44	0	-1	0
4760	1359	10288	186.41	304.9	128.48	0	-1	0
4761	1359	10288	186.41	304.9	125.88	0	-1	0
4762	1359	10288	186.41	304.9	121.29	0	-1	0
4763	1359	10288	186.41	304.9	118.69	0	-1	0
4764	1359	10288	186.41	304.9	113.64	0	-1	0
4765	1359	10288	186.41	304.9	111.04	0	-1	0
4766	1359	10288	186.41	304.9	107.37	0	-1	0
4767	1359	10288	186.41	304.9	104.77	0	-1	0
4768	1359	10288	213.63	304.9	128.52	0	-1	0
4769	1359	10288	213.63	304.9	125.92	0	-1	0
4770	1359	10288	213.63	304.9	121.33	0	-1	0
4771	1359	10288	213.63	304.9	118.73	0	-1	0
4772	1359	10288	213.63	304.9	113.68	0	-1	0
4773	1359	10288	213.63	304.9	111.08	0	-1	0
4774	1359	10288	213.63	304.9	107.41	0	-1	0
4775	1359	10288	213.63	304.9	104.81	0	-1	0
4776	1359	10025	200.14	304.86	143.5	0	-1	0
4777	1359	10032	183.4	301.41	185.91	0	-1	0
4778	1359	10200	216.7	300.17	156.44	0	-1	0
4779	1359	10026	183.4	301.49	191	0	-1	0
4781	1359	10317	183.87	300.17	156.44	0	-1	0
40359	1359	10402	218.15	300.12	249.36	0	-1	0
41359	1359	10403	213.93	300.12	249.78	0	-1	0
30459	1359	91	210.54	301.41	203.84	0	404300	0
32847	1359	10411	212.47	300.02	156.44	0	-1	0
4782	1360	10288	186.41	304.9	128.48	0	-1	0
4783	1360	10288	186.41	304.9	125.88	0	-1	0
4784	1360	10288	186.41	304.9	121.29	0	-1	0
4785	1360	10288	186.41	304.9	118.69	0	-1	0
4786	1360	10288	186.41	304.9	113.64	0	-1	0
4787	1360	10288	186.41	304.9	111.04	0	-1	0
4788	1360	10288	186.41	304.9	107.37	0	-1	0
4789	1360	10288	186.41	304.9	104.77	0	-1	0
4790	1360	10288	213.63	304.9	128.52	0	-1	0
4791	1360	10288	213.63	304.9	125.92	0	-1	0
4792	1360	10288	213.63	304.9	121.33	0	-1	0
4793	1360	10288	213.63	304.9	118.73	0	-1	0
4794	1360	10288	213.63	304.9	113.68	0	-1	0
4795	1360	10288	213.63	304.9	111.08	0	-1	0
4796	1360	10288	213.63	304.9	107.41	0	-1	0
4797	1360	10288	213.63	304.9	104.81	0	-1	0
4798	1360	10025	200.14	304.86	143.5	0	-1	0
4799	1360	10032	183.4	301.41	185.91	0	-1	0
4800	1360	10200	216.7	300.17	156.44	0	-1	0
4801	1360	10026	183.4	301.49	191	0	-1	0
4803	1360	10317	183.87	300.17	156.44	0	-1	0
40360	1360	10402	218.15	300.12	249.36	0	-1	0
41360	1360	10403	213.93	300.12	249.78	0	-1	0
30460	1360	91	210.54	301.41	203.84	0	404300	0
32848	1360	10411	212.47	300.02	156.44	0	-1	0
4804	1361	10288	186.41	304.9	128.48	0	-1	0
4805	1361	10288	186.41	304.9	125.88	0	-1	0
4806	1361	10288	186.41	304.9	121.29	0	-1	0
4807	1361	10288	186.41	304.9	118.69	0	-1	0
4808	1361	10288	186.41	304.9	113.64	0	-1	0
4809	1361	10288	186.41	304.9	111.04	0	-1	0
4810	1361	10288	186.41	304.9	107.37	0	-1	0
4811	1361	10288	186.41	304.9	104.77	0	-1	0
4812	1361	10288	213.63	304.9	128.52	0	-1	0
4813	1361	10288	213.63	304.9	125.92	0	-1	0
4814	1361	10288	213.63	304.9	121.33	0	-1	0
4815	1361	10288	213.63	304.9	118.73	0	-1	0
4816	1361	10288	213.63	304.9	113.68	0	-1	0
4817	1361	10288	213.63	304.9	111.08	0	-1	0
4818	1361	10288	213.63	304.9	107.41	0	-1	0
4819	1361	10288	213.63	304.9	104.81	0	-1	0
4820	1361	10025	200.14	304.86	143.5	0	-1	0
4821	1361	10032	183.4	301.41	185.91	0	-1	0
4822	1361	10200	216.7	300.17	156.44	0	-1	0
4823	1361	10026	183.4	301.49	191	0	-1	0
4825	1361	10317	183.87	300.17	156.44	0	-1	0
40361	1361	10402	218.15	300.12	249.36	0	-1	0
41361	1361	10403	213.93	300.12	249.78	0	-1	0
30461	1361	91	210.54	301.41	203.84	0	404300	0
32849	1361	10411	212.47	300.02	156.44	0	-1	0
4826	1362	10288	186.41	304.9	128.48	0	-1	0
4827	1362	10288	186.41	304.9	125.88	0	-1	0
4828	1362	10288	186.41	304.9	121.29	0	-1	0
4829	1362	10288	186.41	304.9	118.69	0	-1	0
4830	1362	10288	186.41	304.9	113.64	0	-1	0
4831	1362	10288	186.41	304.9	111.04	0	-1	0
4832	1362	10288	186.41	304.9	107.37	0	-1	0
4833	1362	10288	186.41	304.9	104.77	0	-1	0
4834	1362	10288	213.63	304.9	128.52	0	-1	0
4835	1362	10288	213.63	304.9	125.92	0	-1	0
4836	1362	10288	213.63	304.9	121.33	0	-1	0
4837	1362	10288	213.63	304.9	118.73	0	-1	0
4838	1362	10288	213.63	304.9	113.68	0	-1	0
4839	1362	10288	213.63	304.9	111.08	0	-1	0
4840	1362	10288	213.63	304.9	107.41	0	-1	0
4841	1362	10288	213.63	304.9	104.81	0	-1	0
4842	1362	10025	200.14	304.86	143.5	0	-1	0
4843	1362	10032	183.4	301.41	185.91	0	-1	0
4844	1362	10200	216.7	300.17	156.44	0	-1	0
4845	1362	10026	183.4	301.49	191	0	-1	0
4847	1362	10317	183.87	300.17	156.44	0	-1	0
40362	1362	10402	218.15	300.12	249.36	0	-1	0
41362	1362	10403	213.93	300.12	249.78	0	-1	0
30462	1362	91	210.54	301.41	203.84	0	404300	0
32850	1362	10411	212.47	300.02	156.44	0	-1	0
4848	1363	10288	186.41	304.9	128.48	0	-1	0
4849	1363	10288	186.41	304.9	125.88	0	-1	0
4850	1363	10288	186.41	304.9	121.29	0	-1	0
4851	1363	10288	186.41	304.9	118.69	0	-1	0
4852	1363	10288	186.41	304.9	113.64	0	-1	0
4853	1363	10288	186.41	304.9	111.04	0	-1	0
4854	1363	10288	186.41	304.9	107.37	0	-1	0
4855	1363	10288	186.41	304.9	104.77	0	-1	0
4856	1363	10288	213.63	304.9	128.52	0	-1	0
4857	1363	10288	213.63	304.9	125.92	0	-1	0
4858	1363	10288	213.63	304.9	121.33	0	-1	0
4859	1363	10288	213.63	304.9	118.73	0	-1	0
4860	1363	10288	213.63	304.9	113.68	0	-1	0
4861	1363	10288	213.63	304.9	111.08	0	-1	0
4862	1363	10288	213.63	304.9	107.41	0	-1	0
4863	1363	10288	213.63	304.9	104.81	0	-1	0
4864	1363	10025	200.14	304.86	143.5	0	-1	0
4865	1363	10032	183.4	301.41	185.91	0	-1	0
4866	1363	10200	216.7	300.17	156.44	0	-1	0
4867	1363	10026	183.4	301.49	191	0	-1	0
4869	1363	10317	183.87	300.17	156.44	0	-1	0
40363	1363	10402	218.15	300.12	249.36	0	-1	0
41363	1363	10403	213.93	300.12	249.78	0	-1	0
30463	1363	91	210.54	301.41	203.84	0	404300	0
32851	1363	10411	212.47	300.02	156.44	0	-1	0
4870	1364	10288	186.41	304.9	128.48	0	-1	0
4871	1364	10288	186.41	304.9	125.88	0	-1	0
4872	1364	10288	186.41	304.9	121.29	0	-1	0
4873	1364	10288	186.41	304.9	118.69	0	-1	0
4874	1364	10288	186.41	304.9	113.64	0	-1	0
4875	1364	10288	186.41	304.9	111.04	0	-1	0
4876	1364	10288	186.41	304.9	107.37	0	-1	0
4877	1364	10288	186.41	304.9	104.77	0	-1	0
4878	1364	10288	213.63	304.9	128.52	0	-1	0
4879	1364	10288	213.63	304.9	125.92	0	-1	0
4880	1364	10288	213.63	304.9	121.33	0	-1	0
4881	1364	10288	213.63	304.9	118.73	0	-1	0
4882	1364	10288	213.63	304.9	113.68	0	-1	0
4883	1364	10288	213.63	304.9	111.08	0	-1	0
4884	1364	10288	213.63	304.9	107.41	0	-1	0
4885	1364	10288	213.63	304.9	104.81	0	-1	0
4886	1364	10025	200.14	304.86	143.5	0	-1	0
4887	1364	10032	183.4	301.41	185.91	0	-1	0
4888	1364	10200	216.7	300.17	156.44	0	-1	0
4889	1364	10026	183.4	301.49	191	0	-1	0
4891	1364	10317	183.87	300.17	156.44	0	-1	0
40364	1364	10402	218.15	300.12	249.36	0	-1	0
41364	1364	10403	213.93	300.12	249.78	0	-1	0
30464	1364	91	210.54	301.41	203.84	0	404300	0
32852	1364	10411	212.47	300.02	156.44	0	-1	0
4892	1365	10288	186.41	304.9	128.48	0	-1	0
4893	1365	10288	186.41	304.9	125.88	0	-1	0
4894	1365	10288	186.41	304.9	121.29	0	-1	0
4895	1365	10288	186.41	304.9	118.69	0	-1	0
4896	1365	10288	186.41	304.9	113.64	0	-1	0
4897	1365	10288	186.41	304.9	111.04	0	-1	0
4898	1365	10288	186.41	304.9	107.37	0	-1	0
4899	1365	10288	186.41	304.9	104.77	0	-1	0
4900	1365	10288	213.63	304.9	128.52	0	-1	0
4901	1365	10288	213.63	304.9	125.92	0	-1	0
4902	1365	10288	213.63	304.9	121.33	0	-1	0
4903	1365	10288	213.63	304.9	118.73	0	-1	0
4904	1365	10288	213.63	304.9	113.68	0	-1	0
4905	1365	10288	213.63	304.9	111.08	0	-1	0
4906	1365	10288	213.63	304.9	107.41	0	-1	0
4907	1365	10288	213.63	304.9	104.81	0	-1	0
4908	1365	10025	200.14	304.86	143.5	0	-1	0
4909	1365	10032	183.4	301.41	185.91	0	-1	0
4910	1365	10200	216.7	300.17	156.44	0	-1	0
4911	1365	10026	183.4	301.49	191	0	-1	0
4913	1365	10317	183.87	300.17	156.44	0	-1	0
40365	1365	10402	218.15	300.12	249.36	0	-1	0
41365	1365	10403	213.93	300.12	249.78	0	-1	0
30465	1365	91	210.54	301.41	203.84	0	404300	0
32853	1365	10411	212.47	300.02	156.44	0	-1	0
4914	1366	10288	186.41	304.9	128.48	0	-1	0
4915	1366	10288	186.41	304.9	125.88	0	-1	0
4916	1366	10288	186.41	304.9	121.29	0	-1	0
4917	1366	10288	186.41	304.9	118.69	0	-1	0
4918	1366	10288	186.41	304.9	113.64	0	-1	0
4919	1366	10288	186.41	304.9	111.04	0	-1	0
4920	1366	10288	186.41	304.9	107.37	0	-1	0
4921	1366	10288	186.41	304.9	104.77	0	-1	0
4922	1366	10288	213.63	304.9	128.52	0	-1	0
4923	1366	10288	213.63	304.9	125.92	0	-1	0
4924	1366	10288	213.63	304.9	121.33	0	-1	0
4925	1366	10288	213.63	304.9	118.73	0	-1	0
4926	1366	10288	213.63	304.9	113.68	0	-1	0
4927	1366	10288	213.63	304.9	111.08	0	-1	0
4928	1366	10288	213.63	304.9	107.41	0	-1	0
4929	1366	10288	213.63	304.9	104.81	0	-1	0
4930	1366	10025	200.14	304.86	143.5	0	-1	0
4931	1366	10032	183.4	301.41	185.91	0	-1	0
4932	1366	10200	216.7	300.17	156.44	0	-1	0
4933	1366	10026	183.4	301.49	191	0	-1	0
4935	1366	10317	183.87	300.17	156.44	0	-1	0
40366	1366	10402	218.15	300.12	249.36	0	-1	0
41366	1366	10403	213.93	300.12	249.78	0	-1	0
30466	1366	91	210.54	301.41	203.84	0	404300	0
32854	1366	10411	212.47	300.02	156.44	0	-1	0
4936	1367	10288	186.41	304.9	128.48	0	-1	0
4937	1367	10288	186.41	304.9	125.88	0	-1	0
4938	1367	10288	186.41	304.9	121.29	0	-1	0
4939	1367	10288	186.41	304.9	118.69	0	-1	0
4940	1367	10288	186.41	304.9	113.64	0	-1	0
4941	1367	10288	186.41	304.9	111.04	0	-1	0
4942	1367	10288	186.41	304.9	107.37	0	-1	0
4943	1367	10288	186.41	304.9	104.77	0	-1	0
4944	1367	10288	213.63	304.9	128.52	0	-1	0
4945	1367	10288	213.63	304.9	125.92	0	-1	0
4946	1367	10288	213.63	304.9	121.33	0	-1	0
4947	1367	10288	213.63	304.9	118.73	0	-1	0
4948	1367	10288	213.63	304.9	113.68	0	-1	0
4949	1367	10288	213.63	304.9	111.08	0	-1	0
4950	1367	10288	213.63	304.9	107.41	0	-1	0
4951	1367	10288	213.63	304.9	104.81	0	-1	0
4952	1367	10025	200.14	304.86	143.5	0	-1	0
4953	1367	10032	183.4	301.41	185.91	0	-1	0
4954	1367	10200	216.7	300.17	156.44	0	-1	0
4955	1367	10026	183.4	301.49	191	0	-1	0
4957	1367	10317	183.87	300.17	156.44	0	-1	0
40367	1367	10402	218.15	300.12	249.36	0	-1	0
41367	1367	10403	213.93	300.12	249.78	0	-1	0
30467	1367	91	210.54	301.41	203.84	0	404300	0
32855	1367	10411	212.47	300.02	156.44	0	-1	0
4958	1368	10288	186.41	304.9	128.48	0	-1	0
4959	1368	10288	186.41	304.9	125.88	0	-1	0
4960	1368	10288	186.41	304.9	121.29	0	-1	0
4961	1368	10288	186.41	304.9	118.69	0	-1	0
4962	1368	10288	186.41	304.9	113.64	0	-1	0
4963	1368	10288	186.41	304.9	111.04	0	-1	0
4964	1368	10288	186.41	304.9	107.37	0	-1	0
4965	1368	10288	186.41	304.9	104.77	0	-1	0
4966	1368	10288	213.63	304.9	128.52	0	-1	0
4967	1368	10288	213.63	304.9	125.92	0	-1	0
4968	1368	10288	213.63	304.9	121.33	0	-1	0
4969	1368	10288	213.63	304.9	118.73	0	-1	0
4970	1368	10288	213.63	304.9	113.68	0	-1	0
4971	1368	10288	213.63	304.9	111.08	0	-1	0
4972	1368	10288	213.63	304.9	107.41	0	-1	0
4973	1368	10288	213.63	304.9	104.81	0	-1	0
4974	1368	10025	200.14	304.86	143.5	0	-1	0
4975	1368	10032	183.4	301.41	185.91	0	-1	0
4976	1368	10200	216.7	300.17	156.44	0	-1	0
4977	1368	10026	183.4	301.49	191	0	-1	0
4979	1368	10317	183.87	300.17	156.44	0	-1	0
40368	1368	10402	218.15	300.12	249.36	0	-1	0
41368	1368	10403	213.93	300.12	249.78	0	-1	0
30468	1368	91	210.54	301.41	203.84	0	404300	0
32856	1368	10411	212.47	300.02	156.44	0	-1	0
4980	1369	10288	186.41	304.9	128.48	0	-1	0
4981	1369	10288	186.41	304.9	125.88	0	-1	0
4982	1369	10288	186.41	304.9	121.29	0	-1	0
4983	1369	10288	186.41	304.9	118.69	0	-1	0
4984	1369	10288	186.41	304.9	113.64	0	-1	0
4985	1369	10288	186.41	304.9	111.04	0	-1	0
4986	1369	10288	186.41	304.9	107.37	0	-1	0
4987	1369	10288	186.41	304.9	104.77	0	-1	0
4988	1369	10288	213.63	304.9	128.52	0	-1	0
4989	1369	10288	213.63	304.9	125.92	0	-1	0
4990	1369	10288	213.63	304.9	121.33	0	-1	0
4991	1369	10288	213.63	304.9	118.73	0	-1	0
4992	1369	10288	213.63	304.9	113.68	0	-1	0
4993	1369	10288	213.63	304.9	111.08	0	-1	0
4994	1369	10288	213.63	304.9	107.41	0	-1	0
4995	1369	10288	213.63	304.9	104.81	0	-1	0
4996	1369	10025	200.14	304.86	143.5	0	-1	0
4997	1369	10032	183.4	301.41	185.91	0	-1	0
4998	1369	10200	216.7	300.17	156.44	0	-1	0
4999	1369	10026	183.4	301.49	191	0	-1	0
5032	1369	10317	183.87	300.17	156.44	0	-1	0
40369	1369	10402	218.15	300.12	249.36	0	-1	0
41369	1369	10403	213.93	300.12	249.78	0	-1	0
30469	1369	91	210.54	301.41	203.84	0	404300	0
32857	1369	10411	212.47	300.02	156.44	0	-1	0
5039	1370	10288	186.41	304.9	128.48	0	-1	0
5063	1370	10288	186.41	304.9	125.88	0	-1	0
5064	1370	10288	186.41	304.9	121.29	0	-1	0
5065	1370	10288	186.41	304.9	118.69	0	-1	0
5066	1370	10288	186.41	304.9	113.64	0	-1	0
5067	1370	10288	186.41	304.9	111.04	0	-1	0
5086	1370	10288	186.41	304.9	107.37	0	-1	0
5087	1370	10288	186.41	304.9	104.77	0	-1	0
5088	1370	10288	213.63	304.9	128.52	0	-1	0
5089	1370	10288	213.63	304.9	125.92	0	-1	0
5090	1370	10288	213.63	304.9	121.33	0	-1	0
5091	1370	10288	213.63	304.9	118.73	0	-1	0
5092	1370	10288	213.63	304.9	113.68	0	-1	0
5093	1370	10288	213.63	304.9	111.08	0	-1	0
5094	1370	10288	213.63	304.9	107.41	0	-1	0
5095	1370	10288	213.63	304.9	104.81	0	-1	0
5096	1370	10025	200.14	304.86	143.5	0	-1	0
5097	1370	10032	183.4	301.41	185.91	0	-1	0
5098	1370	10200	216.7	300.17	156.44	0	-1	0
5099	1370	10026	183.4	301.49	191	0	-1	0
5101	1370	10317	183.87	300.17	156.44	0	-1	0
40370	1370	10402	218.15	300.12	249.36	0	-1	0
41370	1370	10403	213.93	300.12	249.78	0	-1	0
30470	1370	91	210.54	301.41	203.84	0	404300	0
32858	1370	10411	212.47	300.02	156.44	0	-1	0
5102	1371	10288	186.41	304.9	128.48	0	-1	0
5103	1371	10288	186.41	304.9	125.88	0	-1	0
5104	1371	10288	186.41	304.9	121.29	0	-1	0
5105	1371	10288	186.41	304.9	118.69	0	-1	0
5106	1371	10288	186.41	304.9	113.64	0	-1	0
5107	1371	10288	186.41	304.9	111.04	0	-1	0
5108	1371	10288	186.41	304.9	107.37	0	-1	0
5109	1371	10288	186.41	304.9	104.77	0	-1	0
5110	1371	10288	213.63	304.9	128.52	0	-1	0
5111	1371	10288	213.63	304.9	125.92	0	-1	0
5112	1371	10288	213.63	304.9	121.33	0	-1	0
5113	1371	10288	213.63	304.9	118.73	0	-1	0
5114	1371	10288	213.63	304.9	113.68	0	-1	0
5115	1371	10288	213.63	304.9	111.08	0	-1	0
5116	1371	10288	213.63	304.9	107.41	0	-1	0
5117	1371	10288	213.63	304.9	104.81	0	-1	0
5118	1371	10025	200.14	304.86	143.5	0	-1	0
5119	1371	10032	183.4	301.41	185.91	0	-1	0
5120	1371	10200	216.7	300.17	156.44	0	-1	0
5121	1371	10026	183.4	301.49	191	0	-1	0
5123	1371	10317	183.87	300.17	156.44	0	-1	0
40371	1371	10402	218.15	300.12	249.36	0	-1	0
41371	1371	10403	213.93	300.12	249.78	0	-1	0
30471	1371	91	210.54	301.41	203.84	0	404300	0
32859	1371	10411	212.47	300.02	156.44	0	-1	0
5124	1372	10288	186.41	304.9	128.48	0	-1	0
5125	1372	10288	186.41	304.9	125.88	0	-1	0
5126	1372	10288	186.41	304.9	121.29	0	-1	0
5127	1372	10288	186.41	304.9	118.69	0	-1	0
5128	1372	10288	186.41	304.9	113.64	0	-1	0
5129	1372	10288	186.41	304.9	111.04	0	-1	0
5130	1372	10288	186.41	304.9	107.37	0	-1	0
5131	1372	10288	186.41	304.9	104.77	0	-1	0
5132	1372	10288	213.63	304.9	128.52	0	-1	0
5133	1372	10288	213.63	304.9	125.92	0	-1	0
5134	1372	10288	213.63	304.9	121.33	0	-1	0
5135	1372	10288	213.63	304.9	118.73	0	-1	0
5136	1372	10288	213.63	304.9	113.68	0	-1	0
5137	1372	10288	213.63	304.9	111.08	0	-1	0
5138	1372	10288	213.63	304.9	107.41	0	-1	0
5139	1372	10288	213.63	304.9	104.81	0	-1	0
5140	1372	10025	200.14	304.86	143.5	0	-1	0
5141	1372	10032	183.4	301.41	185.91	0	-1	0
5142	1372	10200	216.7	300.17	156.44	0	-1	0
5143	1372	10026	183.4	301.49	191	0	-1	0
5145	1372	10317	183.87	300.17	156.44	0	-1	0
40372	1372	10402	218.15	300.12	249.36	0	-1	0
41372	1372	10403	213.93	300.12	249.78	0	-1	0
30472	1372	91	210.54	301.41	203.84	0	404300	0
32860	1372	10411	212.47	300.02	156.44	0	-1	0
5146	1373	10288	186.41	304.9	128.48	0	-1	0
5147	1373	10288	186.41	304.9	125.88	0	-1	0
5148	1373	10288	186.41	304.9	121.29	0	-1	0
5149	1373	10288	186.41	304.9	118.69	0	-1	0
5150	1373	10288	186.41	304.9	113.64	0	-1	0
5151	1373	10288	186.41	304.9	111.04	0	-1	0
5152	1373	10288	186.41	304.9	107.37	0	-1	0
5153	1373	10288	186.41	304.9	104.77	0	-1	0
5154	1373	10288	213.63	304.9	128.52	0	-1	0
5155	1373	10288	213.63	304.9	125.92	0	-1	0
5156	1373	10288	213.63	304.9	121.33	0	-1	0
5157	1373	10288	213.63	304.9	118.73	0	-1	0
5158	1373	10288	213.63	304.9	113.68	0	-1	0
5159	1373	10288	213.63	304.9	111.08	0	-1	0
5160	1373	10288	213.63	304.9	107.41	0	-1	0
5161	1373	10288	213.63	304.9	104.81	0	-1	0
5162	1373	10025	200.14	304.86	143.5	0	-1	0
5163	1373	10032	183.4	301.41	185.91	0	-1	0
5164	1373	10200	216.7	300.17	156.44	0	-1	0
5165	1373	10026	183.4	301.49	191	0	-1	0
5167	1373	10317	183.87	300.17	156.44	0	-1	0
40373	1373	10402	218.15	300.12	249.36	0	-1	0
41373	1373	10403	213.93	300.12	249.78	0	-1	0
30473	1373	91	210.54	301.41	203.84	0	404300	0
32861	1373	10411	212.47	300.02	156.44	0	-1	0
5168	1374	10288	186.41	304.9	128.48	0	-1	0
5169	1374	10288	186.41	304.9	125.88	0	-1	0
5170	1374	10288	186.41	304.9	121.29	0	-1	0
5171	1374	10288	186.41	304.9	118.69	0	-1	0
5172	1374	10288	186.41	304.9	113.64	0	-1	0
5173	1374	10288	186.41	304.9	111.04	0	-1	0
5174	1374	10288	186.41	304.9	107.37	0	-1	0
5175	1374	10288	186.41	304.9	104.77	0	-1	0
5176	1374	10288	213.63	304.9	128.52	0	-1	0
5177	1374	10288	213.63	304.9	125.92	0	-1	0
5178	1374	10288	213.63	304.9	121.33	0	-1	0
5179	1374	10288	213.63	304.9	118.73	0	-1	0
5180	1374	10288	213.63	304.9	113.68	0	-1	0
5181	1374	10288	213.63	304.9	111.08	0	-1	0
5182	1374	10288	213.63	304.9	107.41	0	-1	0
5183	1374	10288	213.63	304.9	104.81	0	-1	0
5184	1374	10025	200.14	304.86	143.5	0	-1	0
5185	1374	10032	183.4	301.41	185.91	0	-1	0
5186	1374	10200	216.7	300.17	156.44	0	-1	0
5187	1374	10026	183.4	301.49	191	0	-1	0
5189	1374	10317	183.87	300.17	156.44	0	-1	0
40374	1374	10402	218.15	300.12	249.36	0	-1	0
41374	1374	10403	213.93	300.12	249.78	0	-1	0
30474	1374	91	210.54	301.41	203.84	0	404300	0
32862	1374	10411	212.47	300.02	156.44	0	-1	0
5190	1375	10288	186.41	304.9	128.48	0	-1	0
5191	1375	10288	186.41	304.9	125.88	0	-1	0
5192	1375	10288	186.41	304.9	121.29	0	-1	0
5193	1375	10288	186.41	304.9	118.69	0	-1	0
5194	1375	10288	186.41	304.9	113.64	0	-1	0
5195	1375	10288	186.41	304.9	111.04	0	-1	0
5196	1375	10288	186.41	304.9	107.37	0	-1	0
5197	1375	10288	186.41	304.9	104.77	0	-1	0
5198	1375	10288	213.63	304.9	128.52	0	-1	0
5199	1375	10288	213.63	304.9	125.92	0	-1	0
5200	1375	10288	213.63	304.9	121.33	0	-1	0
5201	1375	10288	213.63	304.9	118.73	0	-1	0
5202	1375	10288	213.63	304.9	113.68	0	-1	0
5203	1375	10288	213.63	304.9	111.08	0	-1	0
5204	1375	10288	213.63	304.9	107.41	0	-1	0
5205	1375	10288	213.63	304.9	104.81	0	-1	0
5206	1375	10025	200.14	304.86	143.5	0	-1	0
5207	1375	10032	183.4	301.41	185.91	0	-1	0
5208	1375	10200	216.7	300.17	156.44	0	-1	0
5209	1375	10026	183.4	301.49	191	0	-1	0
5211	1375	10317	183.87	300.17	156.44	0	-1	0
40375	1375	10402	218.15	300.12	249.36	0	-1	0
41375	1375	10403	213.93	300.12	249.78	0	-1	0
30475	1375	91	210.54	301.41	203.84	0	404300	0
32863	1375	10411	212.47	300.02	156.44	0	-1	0
5212	1376	10288	186.41	304.9	128.48	0	-1	0
5213	1376	10288	186.41	304.9	125.88	0	-1	0
5214	1376	10288	186.41	304.9	121.29	0	-1	0
5215	1376	10288	186.41	304.9	118.69	0	-1	0
5216	1376	10288	186.41	304.9	113.64	0	-1	0
5217	1376	10288	186.41	304.9	111.04	0	-1	0
5218	1376	10288	186.41	304.9	107.37	0	-1	0
5219	1376	10288	186.41	304.9	104.77	0	-1	0
5220	1376	10288	213.63	304.9	128.52	0	-1	0
5221	1376	10288	213.63	304.9	125.92	0	-1	0
5222	1376	10288	213.63	304.9	121.33	0	-1	0
5223	1376	10288	213.63	304.9	118.73	0	-1	0
5224	1376	10288	213.63	304.9	113.68	0	-1	0
5225	1376	10288	213.63	304.9	111.08	0	-1	0
5226	1376	10288	213.63	304.9	107.41	0	-1	0
5227	1376	10288	213.63	304.9	104.81	0	-1	0
5228	1376	10025	200.14	304.86	143.5	0	-1	0
5229	1376	10032	183.4	301.41	185.91	0	-1	0
5230	1376	10200	216.7	300.17	156.44	0	-1	0
5231	1376	10026	183.4	301.49	191	0	-1	0
5233	1376	10317	183.87	300.17	156.44	0	-1	0
40376	1376	10402	218.15	300.12	249.36	0	-1	0
41376	1376	10403	213.93	300.12	249.78	0	-1	0
30476	1376	91	210.54	301.41	203.84	0	404300	0
32864	1376	10411	212.47	300.02	156.44	0	-1	0
5234	1377	10288	186.41	304.9	128.48	0	-1	0
5235	1377	10288	186.41	304.9	125.88	0	-1	0
5236	1377	10288	186.41	304.9	121.29	0	-1	0
5237	1377	10288	186.41	304.9	118.69	0	-1	0
5238	1377	10288	186.41	304.9	113.64	0	-1	0
5239	1377	10288	186.41	304.9	111.04	0	-1	0
5240	1377	10288	186.41	304.9	107.37	0	-1	0
5241	1377	10288	186.41	304.9	104.77	0	-1	0
5242	1377	10288	213.63	304.9	128.52	0	-1	0
5243	1377	10288	213.63	304.9	125.92	0	-1	0
5244	1377	10288	213.63	304.9	121.33	0	-1	0
5245	1377	10288	213.63	304.9	118.73	0	-1	0
5246	1377	10288	213.63	304.9	113.68	0	-1	0
5247	1377	10288	213.63	304.9	111.08	0	-1	0
5248	1377	10288	213.63	304.9	107.41	0	-1	0
5249	1377	10288	213.63	304.9	104.81	0	-1	0
5250	1377	10025	200.14	304.86	143.5	0	-1	0
5251	1377	10032	183.4	301.41	185.91	0	-1	0
5252	1377	10200	216.7	300.17	156.44	0	-1	0
5253	1377	10026	183.4	301.49	191	0	-1	0
5255	1377	10317	183.87	300.17	156.44	0	-1	0
40377	1377	10402	218.15	300.12	249.36	0	-1	0
41377	1377	10403	213.93	300.12	249.78	0	-1	0
30477	1377	91	210.54	301.41	203.84	0	404300	0
32865	1377	10411	212.47	300.02	156.44	0	-1	0
5256	1378	10288	186.41	304.9	128.48	0	-1	0
5257	1378	10288	186.41	304.9	125.88	0	-1	0
5258	1378	10288	186.41	304.9	121.29	0	-1	0
5259	1378	10288	186.41	304.9	118.69	0	-1	0
5260	1378	10288	186.41	304.9	113.64	0	-1	0
5261	1378	10288	186.41	304.9	111.04	0	-1	0
5262	1378	10288	186.41	304.9	107.37	0	-1	0
5263	1378	10288	186.41	304.9	104.77	0	-1	0
5264	1378	10288	213.63	304.9	128.52	0	-1	0
5265	1378	10288	213.63	304.9	125.92	0	-1	0
5266	1378	10288	213.63	304.9	121.33	0	-1	0
5267	1378	10288	213.63	304.9	118.73	0	-1	0
5268	1378	10288	213.63	304.9	113.68	0	-1	0
5269	1378	10288	213.63	304.9	111.08	0	-1	0
5270	1378	10288	213.63	304.9	107.41	0	-1	0
5271	1378	10288	213.63	304.9	104.81	0	-1	0
5272	1378	10025	200.14	304.86	143.5	0	-1	0
5273	1378	10032	183.4	301.41	185.91	0	-1	0
5274	1378	10200	216.7	300.17	156.44	0	-1	0
5275	1378	10026	183.4	301.49	191	0	-1	0
5277	1378	10317	183.87	300.17	156.44	0	-1	0
