Id	IsOpen	Name	LifeTime	OpenID	ResetID	RuleID	ActivenessIndex	EnterMode	EnterSubMod	IsShowStatisticsData	IsShowLethalDamageInfo	IsCanEnterSendOpenPak	StatisticsID	LastBossNpcID	UnlockFunctionID	IsAchievementCopyscene	ClearTeamTarget	OpenNavigation	CopySceneEnterCountId	IsMarryAutoConfirmEnter	DifficultySelect	AFK	OffsetTimeForShow	IsShowBOSSFight	CopySceneBossDropID1	CopySceneBossDropID2	CopySceneBossDropID3	CopySceneBossDataID1	CopySceneBossDataID2	CopySceneBossDataID3	CopySceneBossCount	ShowChallengeDropInfo
307	1	聚贤庄	1800000	-1	-1	38	-1	1	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
308	1	大理	1800000	-1	-1	214	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
309	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
299	1	聚贤庄	1800000	-1	-1	36	-1	3	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
298	1	AR狩猎	1800000	-1	-1	36	-1	1	-1	1	0	1	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
341	1	秦家寨据点门口	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
342	1	秦家巢穴据点门口	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
343	1	秦家巢穴据点门口	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
344	1	姑苏	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
345	1	燕子坞水域	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
346	1	燕子坞	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
347	1	慕容府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
348	1	曼陀山庄	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
349	1	曼陀亭廊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
310	1	花肥小院	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
311	1	听香水榭	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
312	1	听香水榭	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
313	1	听香码头	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
314	1	寄畅园	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
315	1	杏子林	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
316	1	磨坊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
317	1	磨坊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
318	1	寄畅园	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
319	1	寄畅园	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
320	1	寄畅园	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
321	1	寄畅园	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
322	1	寄畅园	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
323	1	天宁寺	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
324	1	天宁寺院	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
325	1	天宁寺院	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
326	1	天宁寺后院	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
327	1	王家亭	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
328	1	秦家寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
329	1	秦家寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
330	1	姑苏湖畔	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
331	1	天宁寺外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
332	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
333	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
334	1	霁府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
335	1	霁府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
336	1	少室山脚下	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
337	1	少林寺	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
338	1	少林寺	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
339	1	天宁寺	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
340	1	无量山试剑	-1	-1	-1	205	-1	17	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
391	1	剑湖宫山下	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
392	1	剑湖宫山下	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
394	1	百花谷	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
395	1	白马寺	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
396	1	马大元府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
750	1	宋辽之争	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
751	1	大军来袭	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
752	1	乱石谷	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
753	1	乱石谷	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
754	1	乱石谷	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
755	1	小镜湖	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
756	1	小镜湖	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
757	1	小镜湖	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
758	1	大理	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
759	1	大理	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
760	1	大理	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
762	1	镜湖	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
763	1	梦境	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
764	1	大理	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
350	1	镇南王府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
351	1	镇南王府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
373	1	镇南王府	180000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
374	1	大理城	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
375	1	万劫谷	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
376	1	松鹤楼	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
377	1	万劫谷	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
378	1	大理石桥	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
379	1	五步林	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
380	1	大理城郊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
381	1	大理城郊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
382	1	大理城郊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
383	1	大理城	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
384	1	兴庆府·黑市	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
385	1	兴庆府·城门外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
386	1	洛阳·丐帮总舵	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
387	1	护送物资	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
388	1	大理城郊	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
389	1	万劫谷马场	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
390	1	西洲沙海	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
352	1	无量山	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
353	1	洛阳城外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
354	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
355	1	谷后深林	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
356	1	洛阳城外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
357	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
358	1	洛阳城外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
359	1	勇闯山寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
360	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
361	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
362	1	大理	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
363	1	大理	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
364	1	摆夷村寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
365	1	大理朱府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
366	1	大理朱府	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
367	1	大理城外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
368	1	大理城外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
369	1	大理城外	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
370	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
371	1	勇闯山寨	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
372	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
393	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
397	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
398	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
399	1	洛阳	1800000	-1	-1	205	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
400	1	失落秦墓·宝藏主人	1230000	-1	-1	104	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
401	1	失落秦墓·稀世宝藏	1800000	-1	-1	201	-1	8	-1	-1	0	0	0	-1	-1	1	1	1	-1	1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
402	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
403	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
404	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
405	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
406	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
407	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
408	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
409	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
410	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
411	1	武学展示	60000	-1	-1	203	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
412	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
413	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
414	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
415	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
416	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
417	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
418	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
419	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
420	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
421	1	指点武功	600000	-1	-1	204	-1	1	-1	-1	0	1	-1	-1	-1	1	1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
422	1	失落秦墓·擒贼	150000	-1	-1	104	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
423	1	千金寻踪图	600000	-1	-1	104	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
424	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
425	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
426	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
427	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
428	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
429	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
430	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
431	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
432	1	追击宵小	300000	-1	-1	2	13	11	-1	1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	1	0	0	-1	-1	-1	-1	-1	-1	1	1
433	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
434	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
435	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
436	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
437	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
438	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
439	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
440	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
441	1	问剑江湖	210000	-1	-1	208	-1	1	-1	-1	0	0	0	-1	-1	1	-1	1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
